comment,label,df
ඇයි උඹට රිදුනද...උඹලට ඕනෙ අහිංසකයෙක් බයිට් වෙන විදිය බල බලා හිනා වෙන්නද..නෙදකින් හාල් පාරුවා....,1,A
රුව වගේම හඩත් ඉතාම සොදුරුයි..හොද නිර්මාණ සමග කලා ලොව දිගු දුරක් යන්නට සුභ පතනවා...,0,A
හෙනම ගහපිය මේ කාලකණ්නියට...,1,A
කොල්ලට සනීප වෙච්ච ගමන් සෙල්ලයියෙ උඹව හොයාගෙන තමයි එන්නෙ...උඹ උන්ට පිහියෙන් ඇනපු නිසා දැන් ඇතුලෙනෙ...එළියට එද්දි වටපිට බලලා එළියට වරෙං....,0,A
පිරිමි ළමයි වටේ හිටියද අහනවා....මේ කොල්ලා ගුටිකනකං රෙදි ඇදගෙන බලාගෙන හිටිය උන් පිරිමිද ? මට නම් හරිම වේදනායි මේ සිදුවීම සහ සෙල්වාට වෙච්ච දේ...හැකියාවක් තියෙන කෙනෙක් මේ අසරණයට ජීවත් වෙන්න පුලුවන් ආදායමක් ලැබෙන රැකියාවක් ලබා දෙනවා නම් ඉතාම වටිනවා....නැතුව මේ චරිතය විහිළුවකට අරගෙන බයිට් කරන එක නෙමෙයි කරන්න ඕනෙ....මේත් මිනිස් ජීවිතයක් කියලා හිතන එකයි වැදගත්.,0,A
කණගාටුදායක මරණයක්...සාදයකට ගිහින් ආව නිසා මත්පැන් එහෙම පාවිච්චි කරලා හිටියද දන්නෙත් නෑ.,0,A
මුන්ගෙ විකාර අහන්න අපිට වැඩ නැද්ද....මෙලෝ රහක් නැති බඩ්ඩකටනෙ කෝල් කරලා විස්තර අහලා තියෙන්නෙ.,1,A
අපිට පාන්ද...ඉන්දියාවෙ උන් ඕනෙ එකෙක් බැද ගත්තදෙන්....අපේ කෙනෙක් ගැන කිව්වා නම් මීට වඩා වටිනවා...,0,A
අනේ ඕකිට ඔය දේපල හිමි නොවෙන්න මේ මිනිහා කරෝල වෙනකං ජීවත් වෙන්න ඕනෙ....,1,A
කොටුවෙ පොලිසියෙ කාලකන්නි පොලිස් ට්‍රැෆික් බල්ලො හම ගහන්න ඕනෙ...138 බස් වලට ඕකුන් නිරපරාදෙ දඩ ලියනවා...මහ පාර උඩම ජාතක වෙච්ච උන් කියලා උන් හිතාගෙන ඉන්නෙ...,1,A
අනේ අම්මේ මෙහෙමත් අම්මලා...මුන්ට චූන් එකට ලැබෙන ළමයි මේ...නැතුව ළමයි හදලා නෙමෙයි...,1,A
ගොන් මී හරක්...උඹ දැන් ඉස්සරවෙලා ඕක ගත්තා කියලා උඹට මහ නිධානෙ පහල උනාද....,1,A
කකුල උඩ තියාගෙන ඉන්නෙ හුළං වදින්නද ?,0,A
ගණිකා ව්‍යාපාරය ලංකාවෙ නීතිගත කල යුතුයි. අපේ සංස්කෘතිය / සදාචාරය ගැන බොරුවට උදම් අනලා වැඩක් නෑ....ඒවා මේ වෙද්දි අන්තෙටම පිරිහිලා...පොඩි කෙල්ලෙක්ට පාරෙ යන්න බැරි සමාජයක් දැන් තියෙන්නෙ.,0,A
මුගෙ ප්‍රශ්න මේකටම හොදයි...ගෑණි රෑ වෙලා ගෙදර එද්දි...උදේ ඉදන් කෝල් වලට උත්තර නොදී ඉද්දි ඒක ඒකිගෙ මිනිහා අහන්නෙ නැත්තං අහන්න ඕනෙ අල්ලපු ගෙදර එකාද ?,0,A
ගොන් මීහරක් මූසලයෙක්...තමන් දැඩි සේ ආදරය කලා නම් වෙන්වුනාට පස්සෙත් ඒ ආදරය තියෙන්න ඕනෙ...මූ මහ වසලයෙක්...,1,A
පව්....ඔයා කුක්කු බබා කියලා අපි දන්නෙ සෑහෙන කාලෙක ඉදන්...,0,A
හැබැයි පුතෝ ඔය පව්ඩර් බබා ව දැකල චන්දය දෙන එක කෙසේ වෙතත් නැතිවෙන ප්‍රමාණය නම් වැඩියි !,0,A
මම හිතන්නේ වෙනුවෙන් කරන්න පුළුවන් ලොකුම දේ තමයි පැත්තකට වෙලා ඉන්න එක .,0,A
ජනපති තුමනි !,0,A
ඔබ යටතේ සිටි පාලකයින් ඔබ තුමාව රෑවැටිටුවා. ඔබ තුමාගේ අදහස් පරිදි මිනිසුන්ට සාදාරණයක් ඉෂ්ඨ උනේ නැහැ. විශේෂයෙන් ප්‍රධාන පාරට පෙනෙන පරිදි පමණක් විතරයි අතුරැ මාර්ග සාදා තිබෙන්නේ. සමහර පාරවල් නියම ප්‍රමිතියට නැහැ දැනටමත් කැඩී අවසන්. ඒ මුදල් වලින් වැඩි කොටසක් අදාල බලධාරීන් විසින් සොරකමි කරනවා. ඒවැනි කරැණු වලින් මිනිසුන් කලකිරිලා සිටියේ.,0,A
ඔබට බුදු සරණයි !,0,A
මේ වගේ දේශපාලන සරණාගතයන්ට මහින්දගේ එක මයිලක්වත් හොලවන්න තියා හිතන්නවත් බෑ....................,1,A
මූ මොන පැන්සියෙක්ද මූට හොද දේශපාලනය නෙමෙයි ගවපාලනය..............,1,A
සහතික ඇත්ත කොලුවේ මේකෙ ඉන්න මහ එවුන් මහජාතිය රට ඇතුලේ වහල්ලු කරල තියෙන්නේ................,0,A
සිංහල ජාතිය වෙනුවෙන් කථාකරන එවුන් ජාතිවාදියෝ දේශද්‍රෝහියෝ......... හැබැයි උන්ගේ ජාතිය වෙනුවෙන් කථාකරන ද්‍රවිඩයන් මුසල්මානුවන් ජාතිවාදිත් නෑ දේශදේශද්‍රෝහිත් නෑ.......... අනෙ මගේ කට.............,0,A
සහතික ඇත්ත හාවෝ..........,0,A
සහතික ඇත්ත කොලුවෝ........ මෙච්චර කල් නිදන් හිටිය ඇති........,0,A
පංකාදු වැඩක්නේ................,0,A
මේ යකානේ අර තොරතුරු තාක්ෂණ කොල්ලට ගහපු කේස් එකෙන් ලංකාවටම චාටර් උනේ...............,0,A
